source_airport,destination_airport,Airline,Airline ID,Source airport ID,Destination airport ID,Codeshare,Stops,Equipment,Route,number_airport
KUL,SIN,3K,3021,3304,3316,,0,320,KUL-SIN,112
MNL,KIX,3K,3021,2397,3992,,0,320,MNL-KIX,78
MNL,SIN,3K,3021,2397,3316,,0,320,MNL-SIN,78
PEN,SIN,3K,3021,3308,3316,,0,320,PEN-SIN,20
PER,SIN,3K,3021,3351,3316,,0,320,PER-SIN,38
PNH,SIN,3K,3021,3034,3316,,0,320,PNH-SIN,15
REP,SIN,3K,3021,3035,3316,,0,320,REP-SIN,20
RGN,SIN,3K,3021,3239,3316,,0,320,RGN-SIN,28
SGN,SIN,3K,3021,3205,3316,,0,320,SGN-SIN,54
SIN,BKK,3K,3021,3316,3885,,0,320,SIN-BKK,125
SIN,DRW,3K,3021,3316,3999,,0,320,SIN-DRW,125
SIN,HAK,3K,3021,3316,4120,,0,320,SIN-HAK,125
SIN,HGH,3K,3021,3316,3386,,0,320,SIN-HGH,125
SIN,HKG,3K,3021,3316,3077,,0,320,SIN-HKG,125
SIN,HKT,3K,3021,3316,3179,,0,320,SIN-HKT,125
SIN,KUL,3K,3021,3316,3304,,0,320,SIN-KUL,125
SIN,MNL,3K,3021,3316,2397,,0,320,SIN-MNL,125
SIN,PEN,3K,3021,3316,3308,,0,320,SIN-PEN,125
SIN,PER,3K,3021,3316,3351,,0,320,SIN-PER,125
SIN,PNH,3K,3021,3316,3034,,0,320,SIN-PNH,125
SIN,REP,3K,3021,3316,3035,,0,320,SIN-REP,125
SIN,RGN,3K,3021,3316,3239,,0,320,SIN-RGN,125
SIN,SGN,3K,3021,3316,3205,,0,320,SIN-SGN,125
SIN,SWA,3K,3021,3316,4302,,0,320,SIN-SWA,125
SIN,TPE,3K,3021,3316,2276,,0,320,SIN-TPE,125
SWA,SIN,3K,3021,4302,3316,,0,320,SWA-SIN,23
TPE,KIX,3K,3021,2276,3992,,0,320,TPE-KIX,103
TPE,SIN,3K,3021,2276,3316,,0,320,TPE-SIN,103
ACH,EBA,3L,2916,1679,1558,,0,DH3,ACH-EBA,2
DRS,ZRH,3L,2916,338,1678,,0,DH3,DRS-ZRH,18
DUS,FDH,3L,2916,345,382,,0,DH3,DUS-FDH,147
EBA,ACH,3L,2916,1558,1679,,0,DH3,EBA-ACH,5
EBA,FDH,3L,2916,1558,382,,0,DH3,EBA-FDH,5
EBA,MUC,3L,2916,1558,346,,0,DH3,EBA-MUC,5
EBA,ZRH,3L,2916,1558,1678,,0,DH3,EBA-ZRH,5
FDH,DUS,3L,2916,382,345,,0,DH3,FDH-DUS,12
FDH,EBA,3L,2916,382,1558,,0,DH3,FDH-EBA,12
FDH,HAM,3L,2916,382,342,,0,AT7,FDH-HAM,12
FDH,OLB,3L,2916,382,1520,,0,AT7,FDH-OLB,12
FDH,TXL,3L,2916,382,351,,0,AT7,FDH-TXL,12
FDH,ZAD,3L,2916,382,1209,,0,AT7,FDH-ZAD,12
FMM,NAP,3L,2916,3986,1561,,0,AT7,FMM-NAP,21
GRZ,ZRH,3L,2916,1609,1678,,0,DH3,GRZ-ZRH,11
HAM,FDH,3L,2916,342,382,,0,AT7,HAM-FDH,87
MUC,EBA,3L,2916,346,1558,,0,DH3,MUC-EBA,191
NAP,FMM,3L,2916,1561,3986,,0,AT7,NAP-FMM,51
OLB,FDH,3L,2916,1520,382,,0,AT7,OLB-FDH,32
SZG,ZRH,3L,2916,1612,1678,,0,DH3,SZG-ZRH,19
TXL,FDH,3L,2916,351,382,,0,AT7,TXL-FDH,109
ZAD,FDH,3L,2916,1209,382,,0,AT7,ZAD-FDH,24
ZRH,DRS,3L,2916,1678,338,,0,DH3,ZRH-DRS,137
ZRH,EBA,3L,2916,1678,1558,,0,DH3,ZRH-EBA,137
ZRH,GRZ,3L,2916,1678,1609,,0,DH3,ZRH-GRZ,137
ZRH,SZG,3L,2916,1678,1612,,0,DH3,ZRH-SZG,137
ATL,LWB,3M,20710,3682,6958,,0,SF3,ATL-LWB,217
ATL,MCN,3M,20710,3682,3754,,0,SF3,ATL-MCN,217
ATL,MEI,3M,20710,3682,4335,,0,SF3,ATL-MEI,217
ATL,MSL,3M,20710,3682,5756,,0,SF3,ATL-MSL,217
ATL,PIB,3M,20710,3682,5759,,0,SF3,ATL-PIB,217
ATL,TUP,3M,20710,3682,5773,,0,SF3,ATL-TUP,217
BIM,FLL,3M,20710,1937,3533,,0,SF3,BIM-FLL,1
ELH,FLL,3M,20710,1943,3533,,0,SF3,ELH-FLL,4
ELH,PBI,3M,20710,1943,3722,,0,SF3,ELH-PBI,4
EYW,FLL,3M,20710,3875,3533,,0,SF3,EYW-FLL,8
EYW,RSW,3M,20710,3875,3793,,0,SF3,EYW-RSW,8
EYW,TPA,3M,20710,3875,3646,,0,SF3,EYW-TPA,8
FLL,BIM,3M,20710,3533,1937,,0,SF3,FLL-BIM,97
FLL,ELH,3M,20710,3533,1943,,0,SF3,FLL-ELH,97
FLL,EYW,3M,20710,3533,3875,,0,SF3,FLL-EYW,97
FLL,FPO,3M,20710,3533,1948,,0,SF3,FLL-FPO,97
FLL,GGT,3M,20710,3533,1941,,0,SF3,FLL-GGT,97
FLL,GHB,3M,20710,3533,1944,,0,SF3,FLL-GHB,97
FLL,MCO,3M,20710,3533,3878,,0,SF3,FLL-MCO,97
FLL,MHH,3M,20710,3533,1930,,0,SF3,FLL-MHH,97
FLL,TCB,3M,20710,3533,1934,,0,SF3,FLL-TCB,97
FLL,TPA,3M,20710,3533,3646,,0,SF3,FLL-TPA,97
FPO,FLL,3M,20710,1948,3533,,0,SF3,FPO-FLL,10
GGT,FLL,3M,20710,1941,3533,,0,SF3,GGT-FLL,6
GGT,GHB,3M,20710,1941,1944,,0,SF3,GGT-GHB,6
GHB,FLL,3M,20710,1944,3533,,0,SF3,GHB-FLL,2
GLH,TUP,3M,20710,6130,5773,,0,SF3,GLH-TUP,1
GNV,MCO,3M,20710,3472,3878,,0,SF3,GNV-MCO,5
GNV,TPA,3M,20710,3472,3646,,0,SF3,GNV-TPA,5
JAX,MHH,3M,20710,3712,1930,,0,SF3,JAX-MHH,26
JAX,TPA,3M,20710,3712,3646,,0,SF3,JAX-TPA,26
LWB,ATL,3M,20710,6958,3682,,0,SF3,LWB-ATL,2
MCN,ATL,3M,20710,3754,3682,,0,SF3,MCN-ATL,2
MCN,MCO,3M,20710,3754,3878,,0,SF3,MCN-MCO,2
MCO,FLL,3M,20710,3878,3533,,0,SF3,MCO-FLL,102
MCO,GNV,3M,20710,3878,3472,,0,SF3,MCO-GNV,102
MCO,MCN,3M,20710,3878,3754,,0,SF3,MCO-MCN,102
MCO,MHH,3M,20710,3878,1930,,0,SF3,MCO-MHH,102
MCO,PNS,3M,20710,3878,3564,,0,SF3,MCO-PNS,102
MCO,RSW,3M,20710,3878,3793,,0,SF3,MCO-RSW,102
MCO,TLH,3M,20710,3878,3698,,0,SF3,MCO-TLH,102
MEI,ATL,3M,20710,4335,3682,,0,SF3,MEI-ATL,1
MHH,FLL,3M,20710,1930,3533,,0,SF3,MHH-FLL,6
MHH,JAX,3M,20710,1930,3712,,0,SF3,MHH-JAX,6
MHH,MCO,3M,20710,1930,3878,,0,SF3,MHH-MCO,6
MHH,PBI,3M,20710,1930,3722,,0,SF3,MHH-PBI,6
MSL,ATL,3M,20710,5756,3682,,0,SF3,MSL-ATL,1
PBI,ELH,3M,20710,3722,1943,,0,SF3,PBI-ELH,23
PBI,MHH,3M,20710,3722,1930,,0,SF3,PBI-MHH,23
PBI,TPA,3M,20710,3722,3646,,0,SF3,PBI-TPA,23
PIB,ATL,3M,20710,5759,3682,,0,SF3 ,PIB-ATL,1
PNS,MCO,3M,20710,3564,3878,,0,SF3,PNS-MCO,11
PNS,TPA,3M,20710,3564,3646,,0,SF3,PNS-TPA,11
RSW,EYW,3M,20710,3793,3875,,0,SF3,RSW-EYW,33
RSW,MCO,3M,20710,3793,3878,,0,SF3,RSW-MCO,33
TCB,FLL,3M,20710,1934,3533,,0,SF3,TCB-FLL,1
TLH,MCO,3M,20710,3698,3878,,0,SF3,TLH-MCO,7
TLH,TPA,3M,20710,3698,3646,,0,SF3,TLH-TPA,7
TPA,EYW,3M,20710,3646,3875,,0,SF3,TPA-EYW,68
TPA,FLL,3M,20710,3646,3533,,0,SF3,TPA-FLL,68
TPA,GNV,3M,20710,3646,3472,,0,SF3,TPA-GNV,68
TPA,JAX,3M,20710,3646,3712,,0,SF3,TPA-JAX,68
TPA,PBI,3M,20710,3646,3722,,0,SF3,TPA-PBI,68
TPA,PNS,3M,20710,3646,3564,,0,SF3,TPA-PNS,68
TPA,TLH,3M,20710,3646,3698,,0,SF3,TPA-TLH,68
TUP,ATL,3M,20710,5773,3682,,0,SF3 ,TUP-ATL,2
TUP,GLH,3M,20710,5773,6130,,0,SF3,TUP-GLH,2
AMS,NDR,3O,9818,580,5673,,0,320,AMS-NDR,232
AMS,TNG,3O,9818,580,1080,,0,320,AMS-TNG,232
BCN,CMN,3O,9818,1218,1074,,0,320,BCN-CMN,163
BCN,NDR,3O,9818,1218,5673,,0,320,BCN-NDR,163
BCN,TNG,3O,9818,1218,1080,,0,320,BCN-TNG,163
BGY,CMN,3O,9818,1525,1074,,0,320,BGY-CMN,80
BLQ,CMN,3O,9818,1538,1074,,0,320,BLQ-CMN,64
BRU,CMN,3O,9818,302,1074,,0,320,BRU-CMN,146
BRU,NDR,3O,9818,302,5673,,0,320,BRU-NDR,146
BRU,TNG,3O,9818,302,1080,,0,320,BRU-TNG,146
CGN,NDR,3O,9818,344,5673,,0,320,CGN-NDR,92
CMN,BCN,3O,9818,1074,1218,,0,320,CMN-BCN,87
CMN,BGY,3O,9818,1074,1525,,0,320,CMN-BGY,87
CMN,BLQ,3O,9818,1074,1538,,0,320,CMN-BLQ,87
CMN,BRU,3O,9818,1074,302,,0,320,CMN-BRU,87
CMN,CUF,3O,9818,1074,1534,,0,320,CMN-CUF,87
CMN,LGW,3O,9818,1074,502,,0,320,CMN-LGW,87
CMN,LYS,3O,9818,1074,1335,,0,320,CMN-LYS,87
CMN,MPL,3O,9818,1074,1359,,0,320,CMN-MPL,87
CMN,SAW,3O,9818,1074,4317,,0,320,CMN-SAW,87
CMN,TLS,3O,9818,1074,1273,,0,320,CMN-TLS,87
CMN,TSF,3O,9818,1074,1539,,0,320,CMN-TSF,87
CUF,CMN,3O,9818,1534,1074,,0,320,CUF-CMN,5
FEZ,MPL,3O,9818,1066,1359,,0,320,FEZ-MPL,16
LGW,CMN,3O,9818,502,1074,,0,320,LGW-CMN,165
LGW,TNG,3O,9818,502,1080,,0,320,LGW-TNG,165
LYS,CMN,3O,9818,1335,1074,,0,320,LYS-CMN,77
MPL,CMN,3O,9818,1359,1074,,0,320,MPL-CMN,20
MPL,FEZ,3O,9818,1359,1066,,0,320,MPL-FEZ,20
MPL,NDR,3O,9818,1359,5673,,0,320,MPL-NDR,20
NDR,AMS,3O,9818,5673,580,,0,320,NDR-AMS,12
NDR,BCN,3O,9818,5673,1218,,0,320,NDR-BCN,12
NDR,BRU,3O,9818,5673,302,,0,320,NDR-BRU,12
NDR,CGN,3O,9818,5673,344,,0,320,NDR-CGN,12
NDR,MPL,3O,9818,5673,1359,,0,320,NDR-MPL,12
NDR,PMI,3O,9818,5673,3998,,0,320,NDR-PMI,12
PMI,NDR,3O,9818,3998,5673,,0,320,PMI-NDR,126
SAW,CMN,3O,9818,4317,1074,,0,320,SAW-CMN,98
TLS,CMN,3O,9818,1273,1074,,0,320,TLS-CMN,46
TNG,AMS,3O,9818,1080,580,,0,320,TNG-AMS,12
TNG,BCN,3O,9818,1080,1218,,0,320,TNG-BCN,12
TNG,BRU,3O,9818,1080,302,,0,320,TNG-BRU,12
TNG,LGW,3O,9818,1080,502,,0,320,TNG-LGW,12
TSF,CMN,3O,9818,1539,1074,,0,320,TSF-CMN,38
AUA,LSP,3P,5002,2895,2844,,0,SH6,AUA-LSP,25
AUA,MAR,3P,5002,2895,2848,,0,SH6,AUA-MAR,25
BON,CUR,3P,5002,2896,2897,,0,SH6,BON-CUR,6
CUR,AUA,3P,5002,2897,2895,,0,SH6,CUR-AUA,19
LSP,AUA,3P,5002,2844,2895,,0,SH6,LSP-AUA,3
MAR,AUA,3P,5002,2848,2895,,0,SH6,MAR-AUA,8
ASF,DME,3R,3545,2966,4029,,0,SU9,ASF-DME,7
ASF,LED,3R,3545,2966,2948,,0,SU9,ASF-LED,7
BHK,DME,3R,3545,2980,4029,,0,734,BHK-DME,3
DME,ASF,3R,3545,4029,2966,,0,SU9,DME-ASF,189
DME,BHK,3R,3545,4029,2980,,0,734,DME-BHK,189
DME,EGO,3R,3545,4029,6156,,0,SU9,DME-EGO,189
DME,FEG,3R,3545,4029,6149,,0,734,DME-FEG,189
DME,KSQ,3R,3545,4029,6153,,0,734,DME-KSQ,189
DME,NMA,3R,3545,4029,6150,,0,734,DME-NMA,189
DME,NVI,3R,3545,4029,6485,,0,734,DME-NVI,189
DME,SKD,3R,3545,4029,2981,,0,734,DME-SKD,189
DME,TIV,3R,3545,4029,1743,,0,SU9 73G,DME-TIV,189
EGO,DME,3R,3545,6156,4029,,0,SU9,EGO-DME,9
FEG,DME,3R,3545,6149,4029,,0,734,FEG-DME,6
KSQ,DME,3R,3545,6153,4029,,0,734,KSQ-DME,3
LED,ASF,3R,3545,2948,2966,,0,SU9,LED-ASF,110
NMA,DME,3R,3545,6150,4029,,0,734,NMA-DME,9
NVI,DME,3R,3545,6485,4029,,0,734,NVI-DME,3
SKD,DME,3R,3545,2981,4029,,0,734,SKD-DME,6
TIV,DME,3R,3545,1743,4029,,0,SU9 73G,TIV-DME,6
ANU,PTP,3S,11741,2874,2881,,0,AT5,ANU-PTP,22
CAY,FDF,3S,11741,2774,2878,,0,320,CAY-FDF,4
CUR,SDQ,3S,11741,2897,1762,,0,AT5,CUR-SDQ,19
DOM,PTP,3S,11741,2877,2881,,0,AT5,DOM-PTP,8
DOM,SXM,3S,11741,2877,2899,,0,AT5,DOM-SXM,8
FDF,CAY,3S,11741,2878,2774,,0,320,FDF-CAY,11
FDF,PTP,3S,11741,2878,2881,,0,AT5 320,FDF-PTP,11
FDF,SDQ,3S,11741,2878,1762,,0,AT5,FDF-SDQ,11
FDF,SLU,3S,11741,2878,2893,,0,AT5,FDF-SLU,11
PTP,ANU,3S,11741,2881,2874,,0,AT5,PTP-ANU,12
PTP,DOM,3S,11741,2881,2877,,0,AT5,PTP-DOM,12
PTP,FDF,3S,11741,2881,2878,,0,AT5 320,PTP-FDF,12
PTP,SBH,3S,11741,2881,6460,,0,DHT,PTP-SBH,12
PTP,SDQ,3S,11741,2881,1762,,0,AT5,PTP-SDQ,12
PTP,SFG,3S,11741,2881,2879,,0,AT5,PTP-SFG,12
PTP,SXM,3S,11741,2881,2899,,0,AT5,PTP-SXM,12
SBH,PTP,3S,11741,6460,2881,,0,DHT,SBH-PTP,7
SDQ,PTP,3S,11741,1762,2881,,0,AT5,SDQ-PTP,27
SDQ,SXM,3S,11741,1762,2899,,0,AT5,SDQ-SXM,27
SFG,PTP,3S,11741,2879,2881,,0,AT5,SFG-PTP,2
SLU,FDF,3S,11741,2893,2878,,0,AT5,SLU-FDF,6
SXM,DOM,3S,11741,2899,2877,,0,AT5,SXM-DOM,33
SXM,PTP,3S,11741,2899,2881,,0,AT5,SXM-PTP,33
SXM,SDQ,3S,11741,2899,1762,,0,AT5,SXM-SDQ,33
BHY,XIY,3U,4608,6351,3379,,0,321,BHY-XIY,15
CAN,CKG,3U,4608,3370,3393,,0,321 320,CAN-CKG,150
CAN,CTU,3U,4608,3370,3395,,0,321 320 330,CAN-CTU,150
CAN,SPN,3U,4608,3370,2244,,0,330,CAN-SPN,150
CGO,CGQ,3U,4608,3375,4380,,0,321,CGO-CGQ,55
CGO,CKG,3U,4608,3375,3393,,0,321,CGO-CKG,55
CGO,CTU,3U,4608,3375,3395,,0,321,CGO-CTU,55
CGO,HGH,3U,4608,3375,3386,,0,320,CGO-HGH,55
CGO,HRB,3U,4608,3375,3400,,0,320,CGO-HRB,55
CGO,KMG,3U,4608,3375,3382,,0,320,CGO-KMG,55
CGO,URC,3U,4608,3375,3399,,0,320,CGO-URC,55
CGQ,CGO,3U,4608,4380,3375,,0,321,CGQ-CGO,29
CGQ,NKG,3U,4608,4380,3388,,0,320,CGQ-NKG,29
CGQ,TNA,3U,4608,4380,4108,,0,321,CGQ-TNA,29
CGQ,TSN,3U,4608,4380,3368,,0,320 319,CGQ-TSN,29
CKG,CAN,3U,4608,3393,3370,,0,321 320,CKG-CAN,89
CKG,CGO,3U,4608,3393,3375,,0,321,CKG-CGO,89
CKG,CSX,3U,4608,3393,3371,,0,319 321,CKG-CSX,89
CKG,CTU,3U,4608,3393,3395,,0,330,CKG-CTU,89
CKG,CZX,3U,4608,3393,4109,,0,320,CKG-CZX,89
CKG,DLC,3U,4608,3393,3404,,0,320,CKG-DLC,89
CKG,DYG,3U,4608,3393,6353,,0,320,CKG-DYG,89
CKG,HAK,3U,4608,3393,4120,,0,319,CKG-HAK,89
CKG,HGH,3U,4608,3393,3386,,0,320 319,CKG-HGH,89
CKG,HKT,3U,4608,3393,3179,,0,321,CKG-HKT,89
CKG,INC,3U,4608,3393,4085,,0,321,CKG-INC,89
CKG,KHN,3U,4608,3393,3384,,0,319,CKG-KHN,89
CKG,KMG,3U,4608,3393,3382,,0,319 320,CKG-KMG,89
CKG,LHW,3U,4608,3393,3378,,0,319 321,CKG-LHW,89
CKG,LJG,3U,4608,3393,4033,,0,319,CKG-LJG,89
CKG,LXA,3U,4608,3393,4097,,0,319,CKG-LXA,89
CKG,NGB,3U,4608,3393,3387,,0,319,CKG-NGB,89
CKG,NKG,3U,4608,3393,3388,,0,319,CKG-NKG,89
CKG,NNG,3U,4608,3393,3373,,0,319,CKG-NNG,89
CKG,PEK,3U,4608,3393,3364,,0,321 319 320,CKG-PEK,89
CKG,PVG,3U,4608,3393,3406,,0,320 319,CKG-PVG,89
CKG,PZI,3U,4608,3393,6435,,0,319,CKG-PZI,89
CKG,SWA,3U,4608,3393,4302,,0,319,CKG-SWA,89
CKG,SYD,3U,4608,3393,3361,,0,330,CKG-SYD,89
CKG,SYX,3U,4608,3393,4030,,0,320,CKG-SYX,89
CKG,SZX,3U,4608,3393,3374,,0,320,CKG-SZX,89
CKG,TNA,3U,4608,3393,4108,,0,321,CKG-TNA,89
CKG,TSA,3U,4608,3393,2275,,0,320,CKG-TSA,89
CKG,TSN,3U,4608,3393,3368,,0,319,CKG-TSN,89
CKG,TYN,3U,4608,3393,3369,,0,321,CKG-TYN,89
CKG,URC,3U,4608,3393,3399,,0,320,CKG-URC,89
CKG,WUH,3U,4608,3393,3376,,0,319,CKG-WUH,89
CKG,WUX,3U,4608,3393,6390,,0,319,CKG-WUX,89
CKG,XIY,3U,4608,3393,3379,,0,319,CKG-XIY,89
CKG,XNN,3U,4608,3393,6366,,0,320,CKG-XNN,89
CKG,YIH,3U,4608,3393,6361,,0,319,CKG-YIH,89
CKG,ZHA,3U,4608,3393,6357,,0,319,CKG-ZHA,89
CSX,CKG,3U,4608,3371,3393,,0,319 321,CSX-CKG,70
CSX,CTU,3U,4608,3371,3395,,0,320,CSX-CTU,70
CSX,FOC,3U,4608,3371,3385,,0,320,CSX-FOC,70
CSX,KMG,3U,4608,3371,3382,,0,320,CSX-KMG,70
CSX,SHE,3U,4608,3371,4144,,0,320,CSX-SHE,70
CSX,WNZ,3U,4608,3371,6392,,0,319,CSX-WNZ,70
CSX,XMN,3U,4608,3371,3383,,0,321,CSX-XMN,70
CTU,CAN,3U,4608,3395,3370,,0,321 320 330,CTU-CAN,108
CTU,CGO,3U,4608,3395,3375,,0,321,CTU-CGO,108
CTU,CKG,3U,4608,3395,3393,,0,330,CTU-CKG,108
CTU,CSX,3U,4608,3395,3371,,0,320,CTU-CSX,108
CTU,DCY,3U,4608,3395,9310,,0,319,CTU-DCY,108
CTU,DSN,3U,4608,3395,6434,,0,319,CTU-DSN,108
CTU,HAK,3U,4608,3395,4120,,0,321,CTU-HAK,108
CTU,HDG,3U,4608,3395,8407,,0,319,CTU-HDG,108
CTU,HET,3U,4608,3395,6345,,0,320,CTU-HET,108
CTU,HFE,3U,4608,3395,3389,,0,321,CTU-HFE,108
CTU,HGH,3U,4608,3395,3386,,0,320 319,CTU-HGH,108
CTU,HKG,3U,4608,3395,3077,,0,320,CTU-HKG,108
CTU,HKT,3U,4608,3395,3179,,0,321,CTU-HKT,108
CTU,ICN,3U,4608,3395,3930,,0,321,CTU-ICN,108
CTU,INC,3U,4608,3395,4085,,0,321,CTU-INC,108
CTU,JHG,3U,4608,3395,3381,,0,319,CTU-JHG,108
CTU,JIQ,3U,4608,3395,8781,,0,320,CTU-JIQ,108
CTU,JZH,3U,4608,3395,4301,,0,319,CTU-JZH,108
CTU,KHN,3U,4608,3395,3384,,0,321,CTU-KHN,108
CTU,KMG,3U,4608,3395,3382,,0,320,CTU-KMG,108
CTU,KOW,3U,4608,3395,6379,,0,320,CTU-KOW,108
CTU,KWE,3U,4608,3395,3394,,0,320,CTU-KWE,108
CTU,LHW,3U,4608,3395,3378,,0,319,CTU-LHW,108
CTU,LJG,3U,4608,3395,4033,,0,319,CTU-LJG,108
CTU,LUM,3U,4608,3395,6376,,0,319,CTU-LUM,108
CTU,LXA,3U,4608,3395,4097,,0,330 319,CTU-LXA,108
CTU,LZY,3U,4608,3395,6402,,0,319,CTU-LZY,108
CTU,MEL,3U,4608,3395,3339,,0,330,CTU-MEL,108
CTU,NKG,3U,4608,3395,3388,,0,319 320,CTU-NKG,108
CTU,NNG,3U,4608,3395,3373,,0,319 320,CTU-NNG,108
CTU,PEK,3U,4608,3395,3364,,0,330 321 320,CTU-PEK,108
CTU,PVG,3U,4608,3395,3406,,0,321 330,CTU-PVG,108
CTU,PZI,3U,4608,3395,6435,,0,319,CTU-PZI,108
CTU,SHE,3U,4608,3395,4144,,0,330,CTU-SHE,108
CTU,SJW,3U,4608,3395,6347,,0,320,CTU-SJW,108
CTU,SYX,3U,4608,3395,4030,,0,321,CTU-SYX,108
CTU,SZX,3U,4608,3395,3374,,0,320 321,CTU-SZX,108
CTU,TAO,3U,4608,3395,3390,,0,321,CTU-TAO,108
CTU,TNA,3U,4608,3395,4108,,0,321,CTU-TNA,108
CTU,TSA,3U,4608,3395,2275,,0,320,CTU-TSA,108
CTU,TSN,3U,4608,3395,3368,,0,321,CTU-TSN,108
CTU,TYN,3U,4608,3395,3369,,0,319,CTU-TYN,108
CTU,URC,3U,4608,3395,3399,,0,319 330,CTU-URC,108
CTU,WNZ,3U,4608,3395,6392,,0,320,CTU-WNZ,108
CTU,WUH,3U,4608,3395,3376,,0,319,CTU-WUH,108
CTU,WUX,3U,4608,3395,6390,,0,320,CTU-WUX,108
CTU,WXN,3U,4608,3395,6403,,0,319,CTU-WXN,108
CTU,XIC,3U,4608,3395,3396,,0,320,CTU-XIC,108
CTU,XIY,3U,4608,3395,3379,,0,320 319,CTU-XIY,108
CTU,XMN,3U,4608,3395,3383,,0,320,CTU-XMN,108
CTU,XNN,3U,4608,3395,6366,,0,320,CTU-XNN,108
CTU,XUZ,3U,4608,3395,4149,,0,320,CTU-XUZ,108
CTU,YIH,3U,4608,3395,6361,,0,320,CTU-YIH,108
CTU,YTY,3U,4608,3395,8876,,0,319,CTU-YTY,108
CZX,CKG,3U,4608,4109,3393,,0,320,CZX-CKG,18
CZX,HRB,3U,4608,4109,3400,,0,321,CZX-HRB,18
CZX,XMN,3U,4608,4109,3383,,0,321,CZX-XMN,18
CZX,ZUH,3U,4608,4109,6355,,0,320,CZX-ZUH,18
DAT,TYN,3U,4608,6344,3369,,0,319,DAT-TYN,7
DCY,CTU,3U,4608,9310,3395,,0,319,DCY-CTU,1
DLC,CKG,3U,4608,3404,3393,,0,320,DLC-CKG,59
DLC,HGH,3U,4608,3404,3386,,0,320,DLC-HGH,59
DLC,HRB,3U,4608,3404,3400,,0,320,DLC-HRB,59
DLC,TNA,3U,4608,3404,4108,,0,321,DLC-TNA,59
DLC,XUZ,3U,4608,3404,4149,,0,320,DLC-XUZ,59
DNH,LHW,3U,4608,4308,3378,,0,319,DNH-LHW,4
DSN,CTU,3U,4608,6434,3395,,0,319,DSN-CTU,19
DSN,SHE,3U,4608,6434,4144,,0,319,DSN-SHE,19
DYG,CKG,3U,4608,6353,3393,,0,320,DYG-CKG,12
DYG,NKG,3U,4608,6353,3388,,0,319,DYG-NKG,12
FOC,CSX,3U,4608,3385,3371,,0,320,FOC-CSX,47
FOC,XIY,3U,4608,3385,3379,,0,319,FOC-XIY,47
GXH,LXA,3U,4608,9311,4097,,0,319,GXH-LXA,2
GXH,XIY,3U,4608,9311,3379,,0,319,GXH-XIY,2
HAK,CKG,3U,4608,4120,3393,,0,319,HAK-CKG,38
HAK,CTU,3U,4608,4120,3395,,0,321,HAK-CTU,38
HAK,HGH,3U,4608,4120,3386,,0,320,HAK-HGH,38
HAK,NGB,3U,4608,4120,3387,,0,321,HAK-NGB,38
HAK,ZUH,3U,4608,4120,6355,,0,320,HAK-ZUH,38
HDG,CTU,3U,4608,8407,3395,,0,319,HDG-CTU,6
HET,CTU,3U,4608,6345,3395,,0,320,HET-CTU,37
HFE,CTU,3U,4608,3389,3395,,0,321,HFE-CTU,35
HGH,CGO,3U,4608,3386,3375,,0,320,HGH-CGO,72
HGH,CKG,3U,4608,3386,3393,,0,320 319,HGH-CKG,72
HGH,CTU,3U,4608,3386,3395,,0,319 320,HGH-CTU,72
HGH,DLC,3U,4608,3386,3404,,0,320,HGH-DLC,72
HGH,HAK,3U,4608,3386,4120,,0,320,HGH-HAK,72
HGH,KWE,3U,4608,3386,3394,,0,320,HGH-KWE,72
HGH,TSN,3U,4608,3386,3368,,0,320,HGH-TSN,72
HGH,TYN,3U,4608,3386,3369,,0,320,HGH-TYN,72
HKG,CTU,3U,4608,3077,3395,,0,320,HKG-CTU,133
HKG,YIH,3U,4608,3077,6361,,0,320,HKG-YIH,133
HKG,ZHA,3U,4608,3077,6357,,0,319,HKG-ZHA,133
HKT,CKG,3U,4608,3179,3393,,0,321,HKT-CKG,32
HKT,CTU,3U,4608,3179,3395,,0,321,HKT-CTU,32
HRB,CGO,3U,4608,3400,3375,,0,320,HRB-CGO,58
HRB,CZX,3U,4608,3400,4109,,0,321,HRB-CZX,58
HRB,DLC,3U,4608,3400,3404,,0,320,HRB-DLC,58
HRB,INC,3U,4608,3400,4085,,0,321,HRB-INC,58
HRB,NGB,3U,4608,3400,3387,,0,321,HRB-NGB,58
HRB,NKG,3U,4608,3400,3388,,0,319,HRB-NKG,58
HRB,NZH,3U,4608,3400,6954,,0,321,HRB-NZH,58
HRB,SJW,3U,4608,3400,6347,,0,321,HRB-SJW,58
HRB,TNA,3U,4608,3400,4108,,0,320 321,HRB-TNA,58
HRB,TSN,3U,4608,3400,3368,,0,321,HRB-TSN,58
HRB,WNZ,3U,4608,3400,6392,,0,321,HRB-WNZ,58
HRB,WUH,3U,4608,3400,3376,,0,321,HRB-WUH,58
HRB,XIY,3U,4608,3400,3379,,0,321,HRB-XIY,58
HRB,XUZ,3U,4608,3400,4149,,0,320 321,HRB-XUZ,58
ICN,CTU,3U,4608,3930,3395,,0,321,ICN-CTU,131
INC,CKG,3U,4608,4085,3393,,0,321,INC-CKG,29
INC,CTU,3U,4608,4085,3395,,0,321,INC-CTU,29
INC,HRB,3U,4608,4085,3400,,0,321,INC-HRB,29
INC,KWL,3U,4608,4085,3372,,0,320,INC-KWL,29
JGN,LHW,3U,4608,6432,3378,,0,319,JGN-LHW,4
